property_type,society,sector,price,pricePerSqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,others,store room,pooja room,servant room,furnishing_type,luxury_score,area_per_bedroom
flat,emaar imperial gardens,sector 102,1.91,9550.0,3,4,2,17.0,Relatively New,1587.0,1,0,0,0,1,1,181,666.6666666666666
flat,vatika city homes,sector 83,1.05,8571.0,3,3,3,8.0,Moderately Old,1468.0,0,0,0,1,0,1,128,408.3333333333333
flat,indiabulls centrum park,sector 103,2.14,7443.0,4,6,3+,7.0,Relatively New,2718.0,0,0,0,0,1,0,172,718.75
flat,bestech park view residency,sector 2,1.02,7208.0,2,2,3,11.0,Moderately Old,1281.0,0,0,0,0,0,1,119,707.5
flat,bestech park view residency,sector 2,0.56,8550.0,1,1,2,7.0,Moderately Old,722.0,0,0,0,0,0,0,107,655.0
flat,ireo skyon,sector 60,2.5,16129.0,2,3,2,4.0,Relatively New,1550.0,1,0,0,0,0,0,127,775.0
flat,pioneer park,sector 61,2.0,11765.0,3,3,3,24.0,Moderately Old,1538.0,0,0,0,0,0,1,104,566.6666666666666
flat,dhoot time residency,sector 63,2.2,12813.0,3,4,3+,8.0,Moderately Old,1554.0,1,0,0,0,0,1,90,572.3333333333334
flat,experion the heartsong,sector 108,1.65,8238.0,3,4,3,3.0,Moderately Old,1771.32,1,0,0,0,0,1,96,667.6666666666666
flat,aipl the peaceful homes,sector 70a,1.6,9587.0,2,2,2,22.0,Moderately Old,1416.0,0,0,0,0,0,1,105,834.5
flat,vatika the seven lamps,sector 82,0.85,6538.0,2,2,2,0.0,Relatively New,1176.0,0,0,0,0,0,1,46,650.0
flat,emaar gurgaon greens,sector 102,1.4,8485.0,3,3,3,3.0,Relatively New,1315.0,0,0,0,0,1,0,82,550.0
flat,dlf wellington estate,sector 43,2.09,14615.0,3,3,2,11.0,Old Property,1294.0,0,0,0,0,0,1,94,476.6666666666667
flat,orchid petals,sector 49,2.51,12179.0,3,3,3+,7.0,Old Property,2061.0,1,0,0,0,0,1,103,687.0
flat,sunischit apartments,sector 54,1.69,7953.0,3,3,3+,5.0,Old Property,1991.0,0,0,0,0,1,1,68,708.3333333333334
flat,bestech park view residency,sector 2,0.98,6931.0,2,2,3,11.0,Moderately Old,1281.0,0,0,0,0,0,1,111,707.0
flat,experion the heartsong,sector 108,2.0,7197.0,4,4,3+,10.0,Relatively New,2500.0,0,0,0,1,1,1,205,694.75
flat,orchid petals,sector 49,1.95,9974.0,3,3,3,2.0,Old Property,1633.0,0,0,0,0,0,1,109,651.6666666666666
flat,dlf carlton estate,sector 43,2.1,15419.0,3,3,1,2.0,Old Property,1233.0,0,0,1,0,0,1,110,454.0
flat,kiran residency,sector 56,1.55,7750.0,3,3,3,5.0,Old Property,1810.0,0,0,0,0,1,1,57,666.6666666666666
flat,vatika city,sector 49,1.98,9074.0,3,4,3,9.0,Moderately Old,1750.75,0,0,0,0,1,1,127,727.3333333333334
flat,the lions cghs,sector 56,2.05,8542.0,4,4,3+,8.0,Moderately Old,2667.0,0,0,0,0,0,5,46,600.0
flat,pgr shree kripaluji apartment,sector 52,1.4,6087.0,3,3,3+,8.0,Relatively New,2556.0,0,0,0,0,0,1,80,766.6666666666666
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,8.0,Relatively New,1466.0,0,0,1,0,0,0,137,583.3333333333334
flat,indiabulls centrum park,sector 103,2.36,9183.0,4,6,3+,8.0,Relatively New,2729.0,0,0,0,0,1,1,184,642.5
flat,ats kocoon,sector 109,1.65,10645.0,3,3,3,19.0,Relatively New,1650.0,0,0,1,0,0,1,183,516.6666666666666
flat,puri diplomatic greens,sector 111,2.65,13590.0,3,4,2,7.0,Relatively New,2086.0,0,0,0,0,1,1,183,650.0
flat,ats triumph,sector 104,2.63,9564.0,4,4,3+,21.0,Relatively New,2953.0,0,0,0,0,1,1,186,687.5
flat,puri emerald bay,sector 104,2.25,10465.0,3,4,3+,4.0,Relatively New,2303.0,0,0,0,0,1,1,183,716.6666666666666
flat,ats triumph,sector 104,2.55,13077.0,4,4,3+,21.0,Relatively New,2509.0,0,0,0,0,1,0,176,487.5
flat,indiabulls centrum park,sector 103,1.15,7765.0,2,2,3,8.0,Relatively New,1250.0,1,0,0,0,0,1,155,740.5
flat,sagar apartment,sector 56,1.45,7250.0,3,3,3+,7.0,Old Property,1900.0,1,1,0,1,1,0,187,666.6666666666666
flat,ats triumph,sector 104,2.6,8814.0,4,4,3+,16.0,Relatively New,3064.0,0,0,0,0,1,1,175,737.5
flat,emaar gurgaon greens,sector 102,1.55,9394.0,3,4,3,7.0,Relatively New,1315.0,0,0,0,0,1,1,173,550.0
flat,paras irene,sector 70a,1.2,8451.0,2,2,3,6.0,Moderately Old,1285.0,0,0,0,0,0,0,40,710.0
flat,shree vardhman victoria,sector 70,1.55,7949.0,3,3,3,6.0,Relatively New,1527.0,1,1,0,1,1,0,46,650.0
flat,shree vardhman victoria,sector 70,1.65,8462.0,3,4,3,5.0,Relatively New,1527.0,0,1,0,0,1,1,46,650.0
flat,ss the leaf,sector 85,1.05,6402.0,2,2,3,6.0,Relatively New,1484.0,0,1,0,0,0,0,46,820.0
flat,dlf regal gardens,sector 90,1.29,9021.0,3,3,3,7.0,Relatively New,1540.0,1,0,0,0,0,0,197,476.6666666666667
flat,pyramid urban,sector 67a,0.56,7932.0,2,2,2,0.0,Relatively New,778.0,0,1,0,0,0,0,46,353.0
flat,dlf regal gardens,sector 90,1.26,7636.0,3,3,2,12.0,Relatively New,1650.0,0,1,0,0,0,0,12,550.0
flat,ss the leaf,sector 85,1.91,5026.0,4,6,3,6.0,Relatively New,3890.0,0,0,0,0,1,0,197,950.0
flat,ss the leaf,sector 85,2.2,5641.0,4,6,3,10.0,Relatively New,3920.0,0,0,0,0,1,0,197,975.0
flat,ss the leaf,sector 85,1.98,8257.0,3,4,3,12.0,Relatively New,2399.0,0,0,1,0,0,0,197,799.3333333333334
flat,ss the leaf,sector 85,1.11,6852.0,2,2,3,8.0,Relatively New,1630.0,0,0,1,0,0,1,197,810.0
flat,dlf the ultima,sector 81,2.25,10755.0,3,4,3+,11.0,Relatively New,2090.0,0,0,0,0,1,2,205,697.3333333333334
flat,ss the coralwood,sector 84,1.05,6774.0,3,3,3,6.0,Relatively New,1610.0,0,1,0,0,0,0,149,516.6666666666666
flat,dlf the primus,sector 82a,2.6,11439.0,4,4,3+,2.0,Relatively New,2273.0,0,1,0,0,0,0,56,568.25
flat,ss the leaf,sector 85,1.04,8320.0,2,2,3,17.0,New Property,1550.0,0,1,0,0,0,0,161,625.0
flat,dlf regal gardens,sector 90,1.25,7167.0,3,3,2,11.0,Relatively New,1578.0,0,1,0,0,0,0,12,581.3333333333334
flat,experion windchants,sector 112,3.4,12134.0,3,3,2,14.0,Relatively New,2225.56,0,0,0,0,0,1,191,934.0
flat,dlf regal gardens,sector 90,1.25,7340.0,3,3,3,28.0,Moderately Old,1541.0,0,0,0,0,1,0,59,567.6666666666666
flat,pyramid urban homes 2,sector 86,0.41,8283.0,2,2,1,7.0,New Property,557.0,1,1,0,1,1,0,46,247.5
flat,vatika gurgaon,sector 83,0.75,6024.0,2,2,2,19.0,Relatively New,1150.0,0,1,0,0,0,1,128,622.5
flat,dlf regal gardens,sector 90,1.7,7222.0,4,4,3+,15.0,Moderately Old,2005.0,0,0,0,0,1,0,51,588.5
flat,tarc maceo,sector 91,0.87,6641.0,2,2,2,9.0,Relatively New,1148.0,0,0,1,0,0,0,111,655.0
flat,dlf regal gardens,sector 90,1.25,10417.0,3,3,3,18.0,Moderately Old,1437.0,0,0,0,0,1,0,123,400.0
flat,dlf the ultima,sector 81,2.35,11233.0,3,4,3+,18.0,Relatively New,1558.0,0,0,0,0,1,0,129,697.3333333333334
flat,ats triumph,sector 104,1.73,7555.0,3,4,3+,15.0,Relatively New,2072.0,0,0,0,0,1,0,184,763.3333333333334
flat,paras dews,sector 106,0.97,8818.0,2,2,3,6.0,New Property,1200.0,0,0,0,1,0,1,197,550.0
flat,paras dews,sector 106,1.35,7297.0,4,4,3+,18.0,Relatively New,2100.0,0,0,0,1,1,1,197,462.5
flat,pareena coban residences,sector 99a,1.32,6610.0,3,5,3,11.0,New Property,1737.0,0,0,0,0,1,0,102,665.6666666666666
flat,eldeco accolade,sector 33,0.71,5608.0,2,2,3,10.0,Relatively New,1154.0,0,0,0,0,0,0,183,633.0
flat,eldeco accolade,sector 33,0.78,5420.0,2,2,2,7.0,Relatively New,1319.0,1,0,0,0,0,1,160,719.5
flat,dlf the ultima,sector 81,2.3,14375.0,3,4,3+,18.0,Relatively New,1854.0,0,0,0,0,1,2,189,533.3333333333334
flat,sidhartha ncr one phase,sector 95,0.43,3152.0,2,2,2,6.0,Relatively New,1300.0,0,0,0,0,0,0,141,682.0
flat,m3m woodshire,sector 107,0.98,6422.0,2,2,3,7.0,Relatively New,1281.0,1,0,0,0,0,1,205,763.0
flat,m3m woodshire,sector 107,0.8,5857.0,2,2,3+,6.0,Relatively New,1204.0,0,0,0,1,0,1,205,683.0
flat,ats triumph,sector 104,2.65,8413.0,4,4,3+,10.0,Relatively New,2851.0,0,0,0,0,1,0,205,787.5
flat,dlf exclusive floors,sector 43,2.35,14242.0,3,3,2,1.0,Old Property,1527.0,0,0,1,0,0,1,128,550.0
flat,m3m woodshire,sector 107,1.29,8836.0,3,3,3+,1.0,Relatively New,1690.0,0,0,0,1,0,1,197,486.6666666666667
flat,ats triumph,sector 104,1.83,7991.0,3,4,3+,10.0,Relatively New,2000.0,0,0,0,0,1,1,189,763.3333333333334
flat,m3m woodshire,sector 107,1.39,5887.0,3,4,3+,6.0,Relatively New,2057.0,0,0,0,1,1,1,205,787.0
flat,vatika gurgaon,sector 83,1.12,6455.0,3,3,2,4.0,Relatively New,1200.0,1,0,1,1,1,1,193,578.3333333333334
flat,raheja vedaanta,sector 108,0.65,4762.0,2,2,2,5.0,Relatively New,1235.0,0,0,0,1,0,1,197,682.5
flat,tarc maceo,sector 91,1.5,6466.0,3,4,3+,3.0,Relatively New,1786.0,1,0,0,0,1,0,130,773.3333333333334
flat,tarc maceo,sector 91,1.9,6975.0,4,4,3,9.0,Relatively New,2465.0,0,0,0,0,1,0,137,681.0
flat,the close north,sector 50,2.35,11228.0,3,3,3,8.0,Moderately Old,2000.0,0,0,1,0,0,5,178,697.6666666666666
flat,ansal api celebrity suites,sector 2,0.6,8163.0,1,1,1,5.0,Moderately Old,665.0,0,0,0,0,0,1,86,735.0
flat,dlf ridgewood estate,sector 28,2.0,14599.0,3,3,1,12.0,Old Property,1240.0,0,0,0,0,0,1,112,456.6666666666667
flat,m3m skywalk,sector 74,1.57,11002.0,2,2,3+,10.0,Relatively New,1300.0,0,1,0,0,0,0,159,713.5
flat,corona optus,sector 37c,1.44,7251.0,3,3,3+,8.0,New Property,2211.0,0,0,0,0,1,0,36,662.0
flat,corona optus,sector 37c,1.26,7250.0,3,3,3,4.0,New Property,1400.0,0,0,0,0,0,0,28,579.3333333333334
flat,m3m sierra 68,sector 68,1.05,8537.0,2,2,2,11.0,New Property,1200.0,0,0,0,0,0,1,142,615.0
flat,parsvnath exotica,sector 53,6.44,19003.0,4,4,3,7.0,Moderately Old,3068.0,0,0,0,0,1,5,101,847.25
flat,pioneer araya,sector 62,7.56,18000.0,4,4,3+,23.0,Relatively New,4200.0,0,0,0,1,1,5,110,1050.0
flat,dlf trinity towers,sector 43,3.8,15510.0,3,3,3+,1.0,Moderately Old,2450.0,0,0,0,1,1,5,101,816.6666666666666
flat,dlf park place,sector 54,6.75,24963.0,4,4,2,8.0,Moderately Old,2076.0,0,0,0,0,1,2,149,676.0
flat,shree vardhman flora,sector 90,0.65,4962.0,2,2,3,11.0,Relatively New,1225.0,1,0,0,0,0,1,46,655.0
flat,ats tourmaline,sector 109,1.75,8140.0,3,4,3+,7.0,Relatively New,1797.0,0,0,0,0,1,0,197,716.6666666666666
flat,kiran residency,sector 56,1.54,8324.0,3,4,3+,5.0,Old Property,1900.0,0,0,0,0,1,1,105,616.6666666666666
flat,emaar gurgaon greens,sector 102,1.4,8485.0,3,3,3,4.0,Relatively New,1493.0,0,0,0,0,1,1,107,550.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2,2,2,12.0,Relatively New,828.0,0,0,0,0,0,0,110,457.5
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9934.0,2,2,2,9.0,Relatively New,1230.0,0,0,0,0,0,0,119,679.5
flat,conscient heritage max,sector 102,1.75,9011.0,3,4,3+,13.0,Relatively New,1757.0,0,0,0,0,1,1,121,647.3333333333334
flat,indiabulls centrum park,sector 103,2.2,7652.0,4,6,3+,4.0,Relatively New,2602.0,0,0,0,0,1,5,134,718.75
flat,sobha city,sector 108,2.45,14040.0,3,3,3,15.0,Relatively New,1745.0,0,0,0,0,0,0,46,581.6666666666666
flat,paras dews,sector 106,1.5,6369.0,4,6,3+,11.0,Relatively New,1535.0,0,0,0,0,1,0,197,588.75
flat,la vida by tata housing,sector 113,2.4,10825.0,3,4,3+,5.0,Relatively New,2217.0,0,0,0,0,1,0,46,739.0
flat,la vida by tata housing,sector 113,2.45,11051.0,3,3,3+,3.0,Relatively New,2217.0,1,0,0,0,0,0,197,739.0
flat,la vida by tata housing,sector 113,3.0,14286.0,3,3,3+,3.0,Relatively New,2460.0,0,0,0,0,1,0,191,700.0
flat,la vida by tata housing,sector 113,1.65,10450.0,3,2,2,3.0,Relatively New,1420.0,0,0,0,0,0,0,46,526.3333333333334
flat,paras dews,sector 106,0.88,6354.0,2,2,3+,3.0,Relatively New,1120.0,0,0,0,0,0,0,46,692.5
flat,paras dews,sector 106,0.88,6354.0,2,2,3+,1.0,Relatively New,940.0,0,0,0,0,0,0,46,692.5
flat,paras dews,sector 106,1.28,7273.0,3,4,3+,24.0,Relatively New,1186.0,0,0,0,0,1,0,46,586.6666666666666
flat,paras dews,sector 106,1.34,9551.0,4,5,3+,7.0,Relatively New,1535.0,0,0,0,0,1,0,46,350.75
flat,paras dews,sector 106,1.32,5605.0,4,5,3+,11.0,Relatively New,1535.0,0,0,0,0,1,0,46,588.75
flat,paras dews,sector 106,1.13,6406.0,3,4,3+,18.0,Relatively New,1186.0,1,0,0,0,1,0,46,588.0
flat,pareena coban residences,sector 99a,1.38,7150.0,4,5,3+,1.0,Relatively New,2150.0,0,1,0,0,1,0,46,482.5
flat,pareena coban residences,sector 99a,1.16,5809.0,3,3,3,3.0,Relatively New,1790.0,0,1,0,0,1,0,46,665.6666666666666
flat,la vida by tata housing,sector 113,2.33,12534.0,3,3,3,3.0,New Property,2098.0,0,0,0,0,1,0,197,619.6666666666666
flat,la vida by tata housing,sector 113,3.05,11338.0,3,4,3,15.0,New Property,2600.0,0,0,0,0,1,0,205,896.6666666666666
flat,vatika lifestyle homes,sector 83,1.25,6838.0,3,2,1,6.0,Relatively New,1654.0,1,0,1,1,1,2,205,609.3333333333334
flat,mapsko mount ville,sector 79,1.25,7716.0,3,3,2,1.0,Relatively New,1212.0,1,0,0,1,0,1,187,540.0
flat,vatika lifestyle homes,sector 83,1.05,5983.0,3,3,2,14.0,Relatively New,1588.0,1,0,1,1,1,1,205,585.0
flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3,22.0,Relatively New,1154.0,1,0,0,1,0,0,182,496.6666666666667
flat,mapsko mount ville,sector 79,1.1,12731.0,3,3,3,22.0,Relatively New,1154.0,1,0,0,1,0,1,162,288.0
flat,emaar palm gardens,sector 83,1.3,11872.0,3,3,3,16.0,Relatively New,1387.0,0,0,0,0,1,1,197,365.0
flat,alpha corp gurgaonone,sector 84,2.28,8769.0,4,4,3+,8.0,Relatively New,2998.0,0,0,0,0,1,0,82,650.0
flat,ss the leaf,sector 85,1.2,12371.0,2,2,2,4.0,Relatively New,1190.0,0,0,1,0,1,0,109,485.0
flat,ss the leaf,sector 85,1.22,13319.0,2,2,3,16.0,Relatively New,1300.0,0,0,1,0,0,0,109,458.0
flat,ss the leaf,sector 85,1.1,12472.0,2,2,3,12.0,Relatively New,1173.0,1,0,0,0,0,0,99,441.0
flat,ss the leaf,sector 85,1.15,11967.0,2,2,3,20.0,Relatively New,1263.0,0,0,0,1,0,1,136,480.5
flat,mapsko mount ville,sector 79,1.2,13841.0,3,3,3,18.0,Relatively New,1165.0,1,0,0,1,0,1,173,289.0
flat,emaar palm gardens,sector 83,1.4,8140.0,3,3,3,2.0,Relatively New,1387.0,1,0,1,1,1,1,205,573.3333333333334
flat,vatika lifestyle homes,sector 83,1.1,6268.0,3,3,2,8.0,Relatively New,1588.0,1,0,1,1,0,1,205,585.0
flat,vatika city homes,sector 83,1.0,5747.0,3,3,2,2.0,Relatively New,1575.0,0,0,1,0,0,1,205,580.0
flat,alpha corp gurgaonone,sector 84,1.52,7904.0,3,4,3,15.0,Relatively New,1703.0,0,0,0,0,1,0,127,641.0
flat,emaar palm gardens,sector 83,1.8,9474.0,3,4,3,4.0,Relatively New,1551.0,1,0,1,1,1,1,205,633.3333333333334
flat,emaar palm gardens,sector 83,1.6,8649.0,3,3,3+,6.0,Relatively New,1674.0,1,0,1,1,1,1,192,616.6666666666666
flat,mapsko mount ville,sector 79,1.55,8540.0,3,4,3,11.0,Relatively New,1416.0,0,0,0,0,1,1,180,605.0
flat,mapsko mount ville,sector 79,1.3,8025.0,3,3,2,6.0,Relatively New,1215.0,1,0,0,1,0,0,180,540.0
flat,bestech park view grand spa,sector 81,2.25,8459.0,3,4,3+,8.0,Relatively New,2300.0,1,0,1,0,1,1,153,886.6666666666666
flat,orchid petals,sector 49,4.79,11629.0,5,5,3+,14.0,Relatively New,3724.0,1,0,0,1,1,0,46,823.8
flat,dlf regal gardens,sector 90,1.25,6460.0,3,3,3,10.0,Relatively New,1650.0,0,1,0,0,0,1,51,645.0
flat,tarc maceo,sector 91,1.4,7407.0,3,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,0,83,630.0
flat,godrej oasis,sector 88a,1.38,6680.0,3,3,3+,7.0,Relatively New,2296.0,0,0,0,0,1,0,74,688.6666666666666
flat,godrej oasis,sector 88a,1.3,7259.0,3,3,3+,4.0,Relatively New,1990.0,0,0,0,0,0,0,86,597.0
flat,godrej aria,sector 79,1.0,6653.0,2,2,2,4.0,Relatively New,1300.0,1,0,0,0,0,0,46,751.5
flat,godrej oasis,sector 88a,1.0,6897.0,2,2,3,7.0,Relatively New,1611.0,1,0,0,0,0,0,88,725.0
flat,godrej oasis,sector 88a,0.95,7269.0,2,2,2,6.0,Relatively New,1452.0,0,0,0,0,0,0,94,653.5
flat,ireo uptown,sector 66,1.85,12568.0,2,3,3,16.0,Relatively New,1470.0,0,1,0,0,1,5,95,736.0
flat,emaar mgf palm hills,sector 77,1.65,8462.0,4,3,3,9.0,Relatively New,1765.0,0,0,0,0,1,0,112,487.5
flat,m3m woodshire,sector 107,1.32,6331.0,3,3,3,10.0,Relatively New,1758.0,0,0,0,0,0,0,134,695.0
flat,m3m woodshire,sector 107,1.02,6649.0,2,2,3,6.0,Relatively New,1388.0,1,0,0,0,0,0,134,767.0
flat,sbtl caladium,sector 109,1.88,6154.0,4,5,3,10.0,Relatively New,2765.0,0,0,0,0,0,0,131,763.75
flat,conscient heritage max,sector 102,2.15,9307.0,3,4,3,13.0,Relatively New,1945.0,1,0,0,0,1,0,119,770.0
flat,puri diplomatic greens,sector 111,2.58,11727.0,3,4,2,10.0,Moderately Old,2200.0,0,0,0,0,1,0,113,733.3333333333334
flat,puri diplomatic greens,sector 111,2.25,13235.0,3,3,2,12.0,Relatively New,1538.0,0,0,0,0,0,0,127,566.6666666666666
flat,ats tourmaline,sector 109,1.75,8140.0,3,4,3+,9.0,Relatively New,1946.0,0,0,0,0,1,0,123,716.6666666666666
flat,experion the heartsong,sector 108,0.93,6078.0,2,3,3,10.0,Relatively New,1161.0,0,0,0,0,0,0,101,765.0
flat,bestech altura,sector 79,1.72,8000.0,3,4,3+,5.0,Relatively New,1695.0,0,0,0,0,1,1,195,716.6666666666666
flat,tata primanti,sector 72,6.75,19286.0,4,4,3+,0.0,New Property,4000.0,0,0,0,0,1,5,197,875.0
flat,emaar digihomes,sector 62,2.45,16003.0,2,2,2,7.0,New Property,1531.0,1,0,0,0,0,2,197,765.5
flat,ss the leaf,sector 85,2.2,6934.0,4,5,3+,4.0,Relatively New,2545.0,0,0,0,0,0,0,127,793.25
flat,tata primanti,sector 72,5.25,15648.0,4,4,3+,30.0,New Property,3000.0,0,0,0,0,1,5,205,838.75
flat,la vida by tata housing,sector 113,2.7,16364.0,3,4,3+,4.0,Relatively New,2217.0,0,0,0,0,1,1,46,550.0
flat,bestech park view city,sector 48,2.65,10323.0,4,4,3+,11.0,Moderately Old,2134.0,1,0,0,0,1,5,205,641.75
flat,ambience creacions,sector 22,1.65,11957.0,2,2,2,9.0,Relatively New,1200.0,0,1,0,1,0,2,155,690.0
flat,ambience creacions,sector 22,2.55,13710.0,3,3,3,8.0,Relatively New,1860.0,0,1,0,0,0,2,146,620.0
flat,ambience creacions,sector 22,2.55,13710.0,3,3,3,5.0,Relatively New,1860.0,0,0,0,0,0,2,46,620.0
flat,ambience creacions,sector 22,4.3,13916.0,3,4,3+,6.0,Relatively New,2600.0,0,1,0,0,1,2,133,1030.0
flat,tulip violet,sector 69,1.7,8458.0,4,4,2,10.0,Relatively New,1804.0,1,0,1,1,1,1,205,502.5
flat,ambience creacions,sector 22,2.4,17391.0,2,2,2,8.0,Relatively New,1380.0,0,1,0,0,0,2,126,690.0
flat,imperia the esfera,sector 37c,0.87,5513.0,2,3,3+,5.0,Relatively New,1300.0,1,0,0,0,0,0,130,789.0
flat,corona optus,sector 37c,1.25,7090.0,3,3,3,4.0,Relatively New,1350.0,0,1,0,0,0,0,46,587.6666666666666
flat,imperia the esfera,sector 37c,0.99,5455.0,3,5,3+,5.0,Relatively New,1400.0,0,0,0,0,1,0,46,605.0
flat,emaar gurgaon greens,sector 102,1.39,8424.0,3,3,3,7.0,Relatively New,1493.0,0,0,0,0,1,1,24,550.0
flat,the close north,sector 50,2.7,10365.0,3,3,3+,6.0,Moderately Old,2400.0,0,0,0,0,1,0,205,868.3333333333334
flat,bptp terra,sector 37d,1.75,7987.0,4,4,3,7.0,Relatively New,2100.0,0,1,0,0,0,1,136,547.75
flat,bptp terra,sector 37d,1.55,7074.0,4,3,3+,19.0,Relatively New,2100.0,0,1,0,0,0,1,149,547.75
flat,bptp terra,sector 37d,1.6,7303.0,4,3,3+,7.0,Relatively New,2000.0,0,1,0,0,0,1,151,547.75
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,5.0,Relatively New,1466.0,0,0,0,0,0,0,42,583.3333333333334
flat,bptp astaire gardens,sector 70a,1.8,9351.0,3,3,3,3.0,Relatively New,1925.0,1,0,0,0,0,0,160,641.6666666666666
flat,m3m woodshire,sector 107,1.65,5961.0,4,5,3+,12.0,Relatively New,2505.0,0,0,0,0,1,0,24,692.0
flat,unitech uniworld city,sector 30,3.55,14992.0,3,5,3+,16.0,Old Property,2367.0,0,0,0,0,1,1,168,789.3333333333334
flat,dlf the icon,sector 43,6.0,26087.0,4,4,3+,18.0,Old Property,2556.0,0,0,0,0,1,1,179,575.0
flat,bestech park view city,sector 48,1.8,10251.0,3,4,3,3.0,Moderately Old,1951.0,1,0,0,0,0,1,83,585.3333333333334
flat,aipl the peaceful homes,sector 70a,2.5,10638.0,3,4,3,8.0,Relatively New,2127.0,0,0,1,0,1,1,197,783.3333333333334
flat,hector trimurti heights,sector 39,1.5,6383.0,4,3,3,10.0,Old Property,2611.0,0,0,0,0,1,2,46,587.5
flat,vatika lifestyle homes,sector 83,1.04,5699.0,3,2,2,2.0,Moderately Old,1500.0,0,0,0,0,0,0,121,608.3333333333334
flat,pyramid urban,sector 67a,0.53,8968.0,2,2,1,6.0,Relatively New,657.0,0,1,0,0,0,1,46,295.5
flat,shree vardhman victoria,sector 70,1.64,8410.0,3,5,3,8.0,Relatively New,1527.0,0,0,0,0,1,1,136,650.0
flat,emaar mgf emerald floors premier,sector 65,2.9,14684.0,4,4,3+,4.0,Relatively New,1975.0,1,0,0,0,1,1,178,493.75
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,0.0,Relatively New,1493.0,1,0,0,0,1,1,177,550.0
flat,dlf park place,sector 54,4.85,30180.0,3,4,3+,6.0,Moderately Old,1607.0,0,0,0,0,1,2,181,535.6666666666666
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,2.0,Relatively New,1792.0,0,0,0,0,1,0,140,660.0
flat,shree vardhman flora,sector 90,0.92,4718.0,3,3,2,6.0,Relatively New,2167.0,1,0,0,0,0,1,46,650.0
flat,dlf the ultima,sector 81,2.7,12802.0,3,3,3,15.0,Relatively New,2343.0,0,0,0,0,1,1,46,703.0
flat,shree vardhman flora,sector 90,0.7,5178.0,2,3,2,7.0,Relatively New,1502.0,1,0,0,0,0,1,46,676.0
flat,ss the leaf,sector 85,1.25,7180.0,2,2,2,16.0,Relatively New,1934.0,0,0,0,0,0,1,46,870.5
flat,ss the leaf,sector 85,2.3,8179.0,4,4,3+,8.0,Relatively New,2545.0,0,0,0,0,1,0,24,703.0
flat,ss the leaf,sector 85,2.0,8306.0,3,4,3,8.0,Relatively New,2179.0,0,0,0,0,1,1,24,802.6666666666666
flat,vatika gurgaon,sector 83,1.08,6225.0,3,3,2,11.0,Relatively New,1570.0,0,1,0,0,0,0,22,578.3333333333334
flat,emaar mgf emerald estate,sector 65,1.73,12401.0,3,3,3,9.0,Relatively New,1262.0,0,0,0,0,1,2,191,465.0
flat,emaar mgf emerald estate,sector 65,1.3,20602.0,2,2,2,7.0,Relatively New,812.0,1,0,0,0,0,0,103,315.5
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3+,0.0,Relatively New,1975.0,1,0,0,0,1,5,176,493.75
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3,3,3+,3.0,Relatively New,1493.0,1,0,0,0,1,0,178,550.0
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2.0,Relatively New,1493.0,1,0,0,0,1,1,191,550.0
flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,4,4,3,2.0,Relatively New,1650.0,1,0,0,0,0,1,99,412.5
flat,emaar mgf emerald floors premier,sector 65,2.35,16207.0,3,3,3,2.0,Relatively New,1500.0,1,0,0,0,1,1,62,483.3333333333333
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4,4,3,3.0,Relatively New,1975.0,1,0,0,0,1,1,131,493.75
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,2.0,Relatively New,1524.0,1,0,0,0,1,1,166,550.0
flat,emaar mgf palm terraces select,sector 66,3.4,14108.0,4,4,3+,2.0,Relatively New,2210.0,0,0,0,0,1,5,178,602.5
flat,umang winter hills,sector 77,0.8,5961.0,2,2,2,10.0,Relatively New,1163.0,0,0,0,0,0,1,46,671.0
flat,unitech fresco,sector 50,1.8,9590.0,3,4,3+,6.0,Moderately Old,1870.0,0,0,0,0,1,5,192,625.6666666666666
flat,the close north,sector 50,2.65,10685.0,3,4,3+,6.0,Moderately Old,2470.0,0,0,0,0,1,5,192,826.6666666666666
flat,vatika gurgaon,sector 83,1.05,7000.0,3,3,3,3.0,Relatively New,1618.0,0,0,1,0,0,0,94,500.0
flat,unitech fresco,sector 50,1.88,10479.0,3,3,3+,14.0,Moderately Old,1790.0,0,1,0,0,0,1,192,598.0
flat,alpha corp gurgaonone,sector 84,1.15,7497.0,2,2,3,8.0,Relatively New,1361.0,1,0,0,0,0,1,38,767.0
